Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,month,year,week,YearWeek,rh,daily_Tavg_lag_1,daily_Tavg_lag_2,daily_Tavg_lag_3,daily_Tavg_lag_4,daily_Tavg_lag_5,daily_rh_lag_1,daily_rh_lag_2,daily_rh_lag_3,daily_rh_lag_4,daily_rh_lag_5,weekly_Tavg_lag_1,weekly_Tavg_lag_2,weekly_Tavg_lag_3,weekly_Tavg_lag_4,weekly_Tavg_lag_5,weekly_rh_lag_1,weekly_rh_lag_2,weekly_rh_lag_3,weekly_rh_lag_4,weekly_rh_lag_5,weekly_precip_lag_1,weekly_precip_lag_2,weekly_precip_lag_3,weekly_precip_lag_4,weekly_precip_lag_5,weekly_StnPressure_lag_1,weekly_StnPressure_lag_2,weekly_StnPressure_lag_3,weekly_StnPressure_lag_4,weekly_StnPressure_lag_5,weekly_SeaLevel_lag_1,weekly_SeaLevel_lag_2,weekly_SeaLevel_lag_3,weekly_SeaLevel_lag_4,weekly_SeaLevel_lag_5
2014-08-20,1,86,66,76.0, 5,63,68,0,11,0504,1846, ,0.0,29.17,29.86,7.4,25,7.9,8,2014,34,201434,64.12128130361302,77.5,74.0,67.5,72.0,65.0,65.4316655174396,66.17933131928623,79.67933383516963,68.33135540319206,58.290661358638104,68.35714285714286,73.28571428571429,70.92857142857143,72.0,67.28571428571429,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,57.449691907482766,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,0.03571428571428571,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.287142857142857,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282,30.002857142857145
2014-08-21,1,79,70,74.5, 4,68,70,0,10,0505,1845,TSRA RA BR,0.98,29.21,29.92,2.8,18,5.0,8,2014,34,201434,80.20875221170888,76.0,77.5,74.0,67.5,72.0,64.12128130361302,65.4316655174396,66.17933131928623,79.67933383516963,68.33135540319206,68.35714285714286,73.28571428571429,70.92857142857143,72.0,67.28571428571429,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,57.449691907482766,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,0.03571428571428571,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.287142857142857,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282,30.002857142857145
2014-08-22,1,86,72,79.0, 8,70,73,0,14,0506,1843,TSRA RA BR,1.58,29.21,29.92,3.4,23,5.1,8,2014,34,201434,73.98921543414879,74.5,76.0,77.5,74.0,67.5,80.20875221170888,64.12128130361302,65.4316655174396,66.17933131928623,79.67933383516963,68.35714285714286,73.28571428571429,70.92857142857143,72.0,67.28571428571429,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,57.449691907482766,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,0.03571428571428571,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.287142857142857,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282,30.002857142857145
2014-08-23,1,86,68,77.0, 6,69,71,0,12,0508,1842,TS RA BR HZ,0.34,29.25,29.96,2.6,7,5.0,8,2014,34,201434,76.37954483234944,79.0,74.5,76.0,77.5,74.0,73.98921543414879,80.20875221170888,64.12128130361302,65.4316655174396,66.17933131928623,68.35714285714286,73.28571428571429,70.92857142857143,72.0,67.28571428571429,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,57.449691907482766,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,0.03571428571428571,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.287142857142857,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282,30.002857142857145
2014-08-24,1,88,70,79.0, 8,69,72,0,14,0509,1840, ,0.0,29.26,29.97,6.6,12,7.4,8,2014,34,201434,71.50315431752851,77.0,79.0,74.5,76.0,77.5,76.37954483234944,73.98921543414879,80.20875221170888,64.12128130361302,65.4316655174396,68.35714285714286,73.28571428571429,70.92857142857143,72.0,67.28571428571429,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,57.449691907482766,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,0.03571428571428571,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.287142857142857,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282,30.002857142857145
2014-08-25,1,88,71,79.5,10,68,71,0,15,0510,1839,TSRA BR,0.01,29.28,29.99,3.0,18,6.7,8,2014,35,201435,67.96623901394564,79.0,77.0,79.0,74.5,76.0,71.50315431752851,76.37954483234944,73.98921543414879,80.20875221170888,64.12128130361302,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-08-26,1,85,71,78.0, 8,65,69,0,13,0511,1837, ,0.12,29.34,30.06,1.8,36,6.1,8,2014,35,201435,64.36023541711909,79.5,79.0,77.0,79.0,74.5,67.96623901394564,71.50315431752851,76.37954483234944,73.98921543414879,80.20875221170888,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-08-27,1,82,67,74.5, 5,60,65,0,10,0512,1835, ,0.0,29.4,30.11,5.9,5,6.9,8,2014,35,201435,60.62736883103994,78.0,79.5,79.0,77.0,79.0,64.36023541711909,67.96623901394564,71.50315431752851,76.37954483234944,73.98921543414879,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-08-28,1,77,67,72.0, 2,57,63,0, 7,0513,1834,RA,0.1,29.35,30.08,7.6,8,8.6,8,2014,35,201435,59.22858008458958,74.5,78.0,79.5,79.0,77.0,60.62736883103994,64.36023541711909,67.96623901394564,71.50315431752851,76.37954483234944,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-08-29,1,86,71,78.5, 9,67,70,0,14,0514,1832, ,0.08,29.19,29.92,10.7,17,11.1,8,2014,35,201435,67.85643315562581,72.0,74.5,78.0,79.5,79.0,59.22858008458958,60.62736883103994,64.36023541711909,67.96623901394564,71.50315431752851,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-08-30,1,83,70,76.5, 7,65,69,0,12,0515,1831, ,0.27,29.15,29.85,10.7,23,11.7,8,2014,35,201435,67.6352825498322,78.5,72.0,74.5,78.0,79.5,67.85643315562581,59.22858008458958,60.62736883103994,64.36023541711909,67.96623901394564,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-08-31,1,85,68,76.5, 8,65,69,0,12,0516,1829,BR HZ,0.0,29.18,29.89,5.7,21,6.6,8,2014,35,201435,67.6352825498322,76.5,78.5,72.0,74.5,78.0,67.6352825498322,67.85643315562581,59.22858008458958,60.62736883103994,64.36023541711909,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,72.0,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,60.36544506404989,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,0.018571428571428572,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.26142857142857,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714,29.975714285714282
2014-09-01,1,83,70,76.5, 9,65,69,0,12,0517,1827,RA,0.36,29.07,29.77,10.7,22,11.5,9,2014,36,201436,67.6352825498322,76.5,76.5,78.5,72.0,74.5,67.6352825498322,67.6352825498322,67.85643315562581,59.22858008458958,60.62736883103994,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-02,1,82,67,74.5, 7,60,65,0,10,0518,1826,RA,0.01,29.18,29.88,5.4,28,5.9,9,2014,36,201436,60.62736883103994,76.5,76.5,76.5,78.5,72.0,67.6352825498322,67.6352825498322,67.6352825498322,67.85643315562581,59.22858008458958,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-03,1,83,61,72.0, 4,59,65,0, 7,0519,1824, ,0.0,29.26,29.97,5.3,20,6.7,9,2014,36,201436,63.63694965420793,74.5,76.5,76.5,76.5,78.5,60.62736883103994,67.6352825498322,67.6352825498322,67.6352825498322,67.85643315562581,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-04,1,85,71,78.0,10,66,70,0,13,0520,1822,RA,0.26,29.21,29.93,11.4,20,12.6,9,2014,36,201436,66.6367864988586,72.0,74.5,76.5,76.5,76.5,63.63694965420793,60.62736883103994,67.6352825498322,67.6352825498322,67.6352825498322,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-05,1,88,64,76.0, 9,65,69,0,11,0521,1821,TS RA,0.5,29.27,29.96,7.8,27,11.0,9,2014,36,201436,68.76831510279386,78.0,72.0,74.5,76.5,76.5,66.6367864988586,63.63694965420793,60.62736883103994,67.6352825498322,67.6352825498322,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-06,1,75,60,67.5, 1,51,58,0, 3,0522,1819, ,0.0,29.42,30.13,7.1,33,8.4,9,2014,36,201436,55.47325236564663,76.0,78.0,72.0,74.5,76.5,68.76831510279386,66.6367864988586,63.63694965420793,60.62736883103994,67.6352825498322,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-07,1,80,54,67.0, 0,49,57,0, 2,0523,1817, ,0.0,29.44,30.16,1.0,12,4.3,9,2014,36,201436,52.395399909632864,67.5,76.0,78.0,72.0,74.5,55.47325236564663,68.76831510279386,66.6367864988586,63.63694965420793,60.62736883103994,76.5,76.71428571428571,68.35714285714286,73.28571428571429,70.92857142857143,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,54.85308525854425,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,0.022857142857142857,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.33142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286,30.044285714285714
2014-09-08,1,77,55,66.0, 0,52,59,0, 1,0524,1815, ,0.0,29.33,30.07,6.0,17,6.2,9,2014,37,201437,60.623940458725166,67.0,67.5,76.0,78.0,72.0,52.395399909632864,55.47325236564663,68.76831510279386,66.6367864988586,63.63694965420793,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-09,1,79,63,71.0, 5,59,64,0, 6,0525,1814,RA,0.01,29.18,29.93,7.2,18,7.6,9,2014,37,201437,65.83068248854447,66.0,67.0,67.5,76.0,78.0,60.623940458725166,52.395399909632864,55.47325236564663,68.76831510279386,66.6367864988586,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-10,1,80,56,68.0, 2,61,64,0, 3,0526,1812,RA BR,1.31,28.97,29.67,7.3,25,15.8,9,2014,37,201437,78.31935415820635,71.0,66.0,67.0,67.5,76.0,65.83068248854447,60.623940458725166,52.395399909632864,55.47325236564663,68.76831510279386,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-11,1,56,50,53.0,-12,42,47,12, 0,0527,1810, ,0.0,29.46,30.15,9.8,35,10.3,9,2014,37,201437,66.1383242169229,68.0,71.0,66.0,67.0,67.5,78.31935415820635,65.83068248854447,60.623940458725166,52.395399909632864,55.47325236564663,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-12,1,55,44,49.5,-15,43,46,15, 0,0528,1809,RA BR,0.13,29.55,30.27,11.7,35,12.5,9,2014,37,201437,78.2215424299167,53.0,68.0,71.0,66.0,67.0,66.1383242169229,78.31935415820635,65.83068248854447,60.623940458725166,52.395399909632864,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-13,1,59,41,50.0,-15,40,44,15, 0,0529,1807, ,0.0,29.59,30.33,3.2,33,7.7,9,2014,37,201437,68.38532145801607,49.5,53.0,68.0,71.0,66.0,78.2215424299167,66.1383242169229,78.31935415820635,65.83068248854447,60.623940458725166,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-14,1,65,42,53.5,-10,43,49,11, 0,0530,1805, ,0.0,29.49,30.25,4.5,22,4.8,9,2014,37,201437,67.48120819476492,50.0,49.5,53.0,68.0,71.0,68.38532145801607,78.2215424299167,66.1383242169229,78.31935415820635,65.83068248854447,73.07142857142857,76.5,76.71428571428571,68.35714285714286,73.28571428571429,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,58.684230989108634,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,0.40857142857142853,29.264285714285712,29.27,29.177142857142858,29.232857142857142,29.327142857142857,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572,30.045714285714286
2014-09-15,1,62,51,56.5,-7,48,52,8, 0,0531,1803,RA,0.1,29.41,30.14,2.2,30,4.9,9,2014,38,201438,73.13617033014869,53.5,50.0,49.5,53.0,68.0,67.48120819476492,68.38532145801607,78.2215424299167,66.1383242169229,78.31935415820635,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-16,1,68,44,56.0,-8,43,50,9, 0,0532,1760, ,0.0,29.41,30.15,3.0,30,4.4,9,2014,38,201438,61.61093846002645,56.5,53.5,50.0,49.5,53.0,73.13617033014869,67.48120819476492,68.38532145801607,78.2215424299167,66.1383242169229,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-17,1,70,48,59.0,-5,45,52,6, 0,0533,1758, ,0.0,29.29,30.02,0.4,17,2.8,9,2014,38,201438,59.695276441414954,56.0,56.5,53.5,50.0,49.5,61.61093846002645,73.13617033014869,67.48120819476492,68.38532145801607,78.2215424299167,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-18,1,70,53,61.5,-2,52,56,3, 0,0535,1756,BCFG BR,0.0,29.4,30.12,5.5,4,6.3,9,2014,38,201438,70.97203024200321,59.0,56.0,56.5,53.5,50.0,59.695276441414954,61.61093846002645,73.13617033014869,67.48120819476492,68.38532145801607,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-19,1,78,53,65.5, 3,48,56,0, 1,0536,1755,BR,0.0,29.31,30.06,10.7,18,11.5,9,2014,38,201438,53.16399922268399,61.5,59.0,56.0,56.5,53.5,70.97203024200321,59.695276441414954,61.61093846002645,73.13617033014869,67.48120819476492,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-20,1,77,63,70.0, 8,61,64,0, 5,0537,1753,RA,0.12,29.1,29.83,9.8,23,10.1,9,2014,38,201438,73.13410574677563,65.5,61.5,59.0,56.0,56.5,53.16399922268399,70.97203024200321,59.695276441414954,61.61093846002645,73.13617033014869,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-21,1,69,51,60.0,-2,50,55,5, 0,0538,1751,RA,0.1,29.26,29.94,10.5,31,12.7,9,2014,38,201438,69.51108460852114,70.0,65.5,61.5,59.0,56.0,73.13410574677563,53.16399922268399,70.97203024200321,59.695276441414954,61.61093846002645,58.714285714285715,73.07142857142857,76.5,76.71428571428571,68.35714285714286,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,65.36938732278172,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,0.1457142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,29.232857142857142,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283,29.951428571428572
2014-09-22,1,67,46,56.5,-5,43,49,8, 0,0539,1749, ,0.0,29.52,30.22,1.7,31,5.5,9,2014,39,201439,60.50679554807885,60.0,70.0,65.5,61.5,59.0,69.51108460852114,73.13410574677563,53.16399922268399,70.97203024200321,59.695276441414954,61.214285714285715,58.714285714285715,73.07142857142857,76.5,76.71428571428571,65.88908643593915,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,0.045714285714285714,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,29.31142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,30.037142857142857,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283
2014-09-23,1,74,51,62.5, 2,46,53,2, 0,0540,1748, ,0.0,29.57,30.3,1.9,20,4.3,9,2014,39,201439,54.76269213486851,56.5,60.0,70.0,65.5,61.5,60.50679554807885,69.51108460852114,73.13410574677563,53.16399922268399,70.97203024200321,61.214285714285715,58.714285714285715,73.07142857142857,76.5,76.71428571428571,65.88908643593915,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,0.045714285714285714,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,29.31142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,30.037142857142857,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283
2014-09-24,1,77,54,65.5, 5,49,56,0, 1,0541,1746, ,0.0,29.57,30.3,4.3,13,5.6,9,2014,39,201439,55.19069641864177,62.5,56.5,60.0,70.0,65.5,54.76269213486851,60.50679554807885,69.51108460852114,73.13410574677563,53.16399922268399,61.214285714285715,58.714285714285715,73.07142857142857,76.5,76.71428571428571,65.88908643593915,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,0.045714285714285714,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,29.31142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,30.037142857142857,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283
2014-09-25,1,74,56,65.0, 4,52,58,0, 0,0542,1744, ,0.0,29.52,30.25,0.6,11,1.9,9,2014,39,201439,62.76833126674748,65.5,62.5,56.5,60.0,70.0,55.19069641864177,54.76269213486851,60.50679554807885,69.51108460852114,73.13410574677563,61.214285714285715,58.714285714285715,73.07142857142857,76.5,76.71428571428571,65.88908643593915,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,0.045714285714285714,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,29.31142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,30.037142857142857,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283
2014-09-26,1,79,51,65.0, 5,53,58,0, 0,0543,1742,BR,0.0,29.51,30.23,3.7,6,4.5,9,2014,39,201439,65.11877527904619,65.0,65.5,62.5,56.5,60.0,62.76833126674748,55.19069641864177,54.76269213486851,60.50679554807885,69.51108460852114,61.214285714285715,58.714285714285715,73.07142857142857,76.5,76.71428571428571,65.88908643593915,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,0.045714285714285714,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,29.31142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,30.037142857142857,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283
2014-09-27,1,79,54,66.5, 7,54,59,0, 2,0544,1741, ,0.0,29.47,30.21,3.1,7,3.8,9,2014,39,201439,64.11825977785996,65.0,65.0,65.5,62.5,56.5,65.11877527904619,62.76833126674748,55.19069641864177,54.76269213486851,60.50679554807885,61.214285714285715,58.714285714285715,73.07142857142857,76.5,76.71428571428571,65.88908643593915,69.28576762929951,62.167622130287434,65.04420308599778,71.11613499086778,0.045714285714285714,0.20714285714285716,0.16142857142857142,0.08285714285714287,0.42714285714285716,29.31142857142857,29.367142857142856,29.264285714285712,29.27,29.177142857142858,30.037142857142857,30.095714285714283,29.97142857142857,29.985714285714288,29.885714285714283
